venue_name,venue_state,conference_game,away_name,home_name,event_coord_x,event_coord_y,type,shot_made,points_scored,season
Carver-Hawkeye Arena,IA,,Boilermakers,Hawkeyes,92.0,12.0,turnover,false,,2015
Carver-Hawkeye Arena,IA,true,Boilermakers,Hawkeyes,261.0,503.0,turnover,false,,2013
Carver-Hawkeye Arena,IA,,Boilermakers,Hawkeyes,216.0,207.0,turnover,false,,2015
Carver-Hawkeye Arena,IA,true,Boilermakers,Hawkeyes,119.0,348.0,fieldgoal,true,2.0,2017
Carver-Hawkeye Arena,IA,true,Boilermakers,Hawkeyes,240.0,298.0,freethrow,true,1.0,2013
Carver-Hawkeye Arena,IA,true,Boilermakers,Hawkeyes,971.0,153.0,rebound,false,,2017
Carver-Hawkeye Arena,IA,true,Boilermakers,Hawkeyes,229.0,421.0,rebound,false,,2013
Carver-Hawkeye Arena,IA,true,Boilermakers,Hawkeyes,837.0,455.0,rebound,false,,2013
Carver-Hawkeye Arena,IA,true,Boilermakers,Hawkeyes,150.0,242.0,rebound,false,,2013
Carver-Hawkeye Arena,IA,,Boilermakers,Hawkeyes,264.0,95.0,fieldgoal,false,,2015
Carver-Hawkeye Arena,IA,,Boilermakers,Hawkeyes,77.0,321.0,rebound,false,,2015
Carver-Hawkeye Arena,IA,,Boilermakers,Hawkeyes,67.0,324.0,personalfoul,false,,2015
Carver-Hawkeye Arena,IA,true,Boilermakers,Hawkeyes,243.0,293.0,rebound,false,,2016
Carver-Hawkeye Arena,IA,true,Boilermakers,Hawkeyes,242.0,288.0,freethrow,true,1.0,2016
Carver-Hawkeye Arena,IA,false,Tigers,Hawkeyes,839.0,143.0,fieldgoal,false,,2016
Carver-Hawkeye Arena,IA,false,Tigers,Hawkeyes,333.0,286.0,rebound,false,,2016
Carver-Hawkeye Arena,IA,false,Tigers,Hawkeyes,1047.0,558.0,rebound,false,,2016
Carver-Hawkeye Arena,IA,false,Tigers,Hawkeyes,889.0,312.0,freethrow,true,1.0,2016
Carver-Hawkeye Arena,IA,false,Tigers,Hawkeyes,893.0,283.0,turnover,false,,2016
Carver-Hawkeye Arena,IA,false,Tigers,Hawkeyes,1037.0,310.0,fieldgoal,false,,2016
Carver-Hawkeye Arena,IA,false,Tigers,Hawkeyes,799.0,205.0,turnover,false,,2016
Carver-Hawkeye Arena,IA,false,Tigers,Hawkeyes,99.0,269.0,rebound,false,,2016
Carver-Hawkeye Arena,IA,false,Tigers,Hawkeyes,78.0,300.0,fieldgoal,true,2.0,2016
Carver-Hawkeye Arena,IA,false,Tigers,Hawkeyes,901.0,78.0,threepointmiss,false,,2016
Carver-Hawkeye Arena,IA,false,Tigers,Hawkeyes,82.0,291.0,fieldgoal,true,2.0,2016
Carver-Hawkeye Arena,IA,false,Tigers,Hawkeyes,975.0,328.0,fieldgoal,false,,2016
Carver-Hawkeye Arena,IA,false,Tigers,Hawkeyes,962.0,224.0,fieldgoal,false,,2016
Carver-Hawkeye Arena,IA,false,Tigers,Hawkeyes,384.0,198.0,turnover,false,,2016
Carver-Hawkeye Arena,IA,false,Tigers,Hawkeyes,1037.0,310.0,rebound,false,,2016
Carver-Hawkeye Arena,IA,false,Tigers,Hawkeyes,74.0,296.0,fieldgoal,true,2.0,2016
Carver-Hawkeye Arena,IA,false,Tigers,Hawkeyes,247.0,92.0,fieldgoal,true,3.0,2016
Carver-Hawkeye Arena,IA,false,Tigers,Hawkeyes,336.0,160.0,turnover,false,,2016
Carver-Hawkeye Arena,IA,false,Tigers,Hawkeyes,126.0,266.0,steal,false,,2016
Carver-Hawkeye Arena,IA,false,Tigers,Hawkeyes,322.0,288.0,fieldgoal,false,,2016
Carver-Hawkeye Arena,IA,false,Tigers,Hawkeyes,70.0,300.0,twopointmade,false,,2016
Carver-Hawkeye Arena,IA,false,Tigers,Hawkeyes,879.0,483.0,rebound,false,,2016
Carver-Hawkeye Arena,IA,false,Tigers,Hawkeyes,944.0,239.0,personalfoul,false,,2016
Carver-Hawkeye Arena,IA,false,Tigers,Hawkeyes,886.0,310.0,freethrow,false,,2016
Carver-Hawkeye Arena,IA,false,Tigers,Hawkeyes,244.0,185.0,turnover,false,,2016
Carver-Hawkeye Arena,IA,false,Tigers,Hawkeyes,240.0,499.0,rebound,false,,2016
Carver-Hawkeye Arena,IA,false,Tigers,Hawkeyes,260.0,102.0,threepointmade,false,,2016
Carver-Hawkeye Arena,IA,false,Tigers,Hawkeyes,322.0,288.0,rebound,false,,2016
Carver-Hawkeye Arena,IA,false,Tigers,Hawkeyes,890.0,311.0,freethrow,false,,2016
Carver-Hawkeye Arena,IA,false,Tigers,Hawkeyes,178.0,222.0,fieldgoal,false,,2016
Carver-Hawkeye Arena,IA,false,Tigers,Hawkeyes,81.0,303.0,fieldgoal,true,2.0,2016
Carver-Hawkeye Arena,IA,false,Jaguars,Hawkeyes,247.0,274.0,rebound,false,,2017
Carver-Hawkeye Arena,IA,false,Jaguars,Hawkeyes,983.0,219.0,fieldgoal,false,,2017
Carver-Hawkeye Arena,IA,false,Jaguars,Hawkeyes,896.0,301.0,freethrow,true,1.0,2017
Carver-Hawkeye Arena,IA,false,Jaguars,Hawkeyes,1006.0,291.0,rebound,false,,2017
Carver-Hawkeye Arena,IA,false,Jaguars,Hawkeyes,1055.0,304.0,fieldgoal,true,2.0,2017
Carver-Hawkeye Arena,IA,false,Jaguars,Hawkeyes,126.0,294.0,fieldgoal,false,,2017
Carver-Hawkeye Arena,IA,false,Jaguars,Hawkeyes,333.0,137.0,fieldgoal,false,,2017
Carver-Hawkeye Arena,IA,false,Jaguars,Hawkeyes,243.0,303.0,freethrow,true,1.0,2017
Carver-Hawkeye Arena,IA,false,Jaguars,Hawkeyes,885.0,305.0,freethrow,true,1.0,2017
Carver-Hawkeye Arena,IA,false,Jaguars,Hawkeyes,225.0,250.0,fieldgoal,false,,2017
Carver-Hawkeye Arena,IA,false,Jaguars,Hawkeyes,309.0,166.0,rebound,false,,2017
Carver-Hawkeye Arena,IA,false,Jaguars,Hawkeyes,75.0,296.0,fieldgoal,true,2.0,2017
Carver-Hawkeye Arena,IA,false,Jaguars,Hawkeyes,1038.0,301.0,fieldgoal,false,,2017
Carver-Hawkeye Arena,IA,false,Jaguars,Hawkeyes,938.0,67.0,fieldgoal,false,,2017
Carver-Hawkeye Arena,IA,false,Jaguars,Hawkeyes,1011.0,288.0,twopointmiss,false,,2017
Carver-Hawkeye Arena,IA,false,Jaguars,Hawkeyes,261.0,84.0,rebound,false,,2017
Carver-Hawkeye Arena,IA,false,Jaguars,Hawkeyes,233.0,202.0,personalfoul,false,,2017
Carver-Hawkeye Arena,IA,false,Jaguars,Hawkeyes,731.0,228.0,personalfoul,false,,2017
Carver-Hawkeye Arena,IA,false,Thunderbirds,Hawkeyes,893.0,178.0,fieldgoal,false,,2017
Carver-Hawkeye Arena,IA,false,Thunderbirds,Hawkeyes,817.0,482.0,fieldgoal,false,,2017
Carver-Hawkeye Arena,IA,false,Thunderbirds,Hawkeyes,741.0,255.0,steal,false,,2017
Carver-Hawkeye Arena,IA,false,Thunderbirds,Hawkeyes,127.0,287.0,fouldrawn,false,,2017
Carver-Hawkeye Arena,IA,false,Thunderbirds,Hawkeyes,875.0,297.0,freethrow,false,,2017
Carver-Hawkeye Arena,IA,false,Thunderbirds,Hawkeyes,81.0,303.0,fieldgoal,true,2.0,2017
Carver-Hawkeye Arena,IA,false,Thunderbirds,Hawkeyes,1048.0,281.0,personalfoul,false,,2017
Carver-Hawkeye Arena,IA,false,Thunderbirds,Hawkeyes,95.0,147.0,twopointmade,false,,2017
Carver-Hawkeye Arena,IA,false,Thunderbirds,Hawkeyes,1000.0,229.0,fouldrawn,false,,2017
Carver-Hawkeye Arena,IA,false,Thunderbirds,Hawkeyes,1026.0,290.0,fouldrawn,false,,2017
Carver-Hawkeye Arena,IA,false,Thunderbirds,Hawkeyes,77.0,290.0,personalfoul,false,,2017
Carver-Hawkeye Arena,IA,false,Thunderbirds,Hawkeyes,823.0,147.0,threepointmade,false,,2017
Carver-Hawkeye Arena,IA,false,Thunderbirds,Hawkeyes,71.0,135.0,fieldgoal,false,,2017
Carver-Hawkeye Arena,IA,false,Thunderbirds,Hawkeyes,91.0,279.0,fieldgoal,true,2.0,2017
Carver-Hawkeye Arena,IA,false,Thunderbirds,Hawkeyes,804.0,78.0,fieldgoal,false,,2017
Carver-Hawkeye Arena,IA,false,Thunderbirds,Hawkeyes,1040.0,569.0,threepointmade,false,,2017
Carver-Hawkeye Arena,IA,false,Thunderbirds,Hawkeyes,205.0,310.0,fieldgoal,false,,2017
Carver-Hawkeye Arena,IA,false,Thunderbirds,Hawkeyes,400.0,180.0,fieldgoal,false,,2017
Carver-Hawkeye Arena,IA,false,Thunderbirds,Hawkeyes,63.0,298.0,fieldgoal,false,,2017
Carver-Hawkeye Arena,IA,false,Thunderbirds,Hawkeyes,150.0,335.0,steal,false,,2017
Madison Square Garden,NY,,Hawkeyes,Orange,81.0,328.0,twopointmade,false,,2014
Madison Square Garden,NY,,Hawkeyes,Orange,907.0,233.0,fieldgoal,true,2.0,2014
Madison Square Garden,NY,,Hawkeyes,Orange,91.0,317.0,fieldgoal,true,2.0,2014
Madison Square Garden,NY,,Hawkeyes,Orange,85.0,344.0,fieldgoal,false,,2014
Madison Square Garden,NY,,Hawkeyes,Orange,85.0,260.0,fieldgoal,true,2.0,2014
Madison Square Garden,NY,,Hawkeyes,Orange,174.0,53.0,fieldgoal,false,,2014
Carver-Hawkeye Arena,IA,false,Horned Frogs,Hawkeyes,817.0,192.0,turnover,false,,2016
Carver-Hawkeye Arena,IA,false,Horned Frogs,Hawkeyes,105.0,331.0,fieldgoal,false,,2016
Carver-Hawkeye Arena,IA,false,Horned Frogs,Hawkeyes,336.0,235.0,fieldgoal,true,3.0,2016
Carver-Hawkeye Arena,IA,false,Horned Frogs,Hawkeyes,113.0,328.0,twopointmade,false,,2016
Carver-Hawkeye Arena,IA,false,Horned Frogs,Hawkeyes,1041.0,342.0,rebound,false,,2016
Carver-Hawkeye Arena,IA,false,Horned Frogs,Hawkeyes,1004.0,315.0,rebound,false,,2016
Carver-Hawkeye Arena,IA,false,Horned Frogs,Hawkeyes,1028.0,241.0,fieldgoal,true,2.0,2016
Carver-Hawkeye Arena,IA,false,Horned Frogs,Hawkeyes,1033.0,352.0,twopointmiss,false,,2016
Carver-Hawkeye Arena,IA,false,Horned Frogs,Hawkeyes,975.0,304.0,fieldgoal,true,2.0,2016
Carver-Hawkeye Arena,IA,false,Horned Frogs,Hawkeyes,103.0,257.0,fieldgoal,true,2.0,2016
Carver-Hawkeye Arena,IA,false,Horned Frogs,Hawkeyes,236.0,308.0,freethrow,false,,2016
Carver-Hawkeye Arena,IA,false,Horned Frogs,Hawkeyes,96.0,332.0,twopointmade,false,,2016
Carver-Hawkeye Arena,IA,false,Horned Frogs,Hawkeyes,206.0,373.0,turnover,false,,2016
Carver-Hawkeye Arena,IA,false,Horned Frogs,Hawkeyes,333.0,355.0,fieldgoal,false,,2016
Carver-Hawkeye Arena,IA,false,Horned Frogs,Hawkeyes,777.0,241.0,rebound,false,,2016
Carver-Hawkeye Arena,IA,false,Horned Frogs,Hawkeyes,123.0,308.0,fieldgoal,true,2.0,2016
Carver-Hawkeye Arena,IA,false,Horned Frogs,Hawkeyes,1003.0,575.0,fieldgoal,false,,2016
Carver-Hawkeye Arena,IA,false,Horned Frogs,Hawkeyes,72.0,336.0,fieldgoal,true,2.0,2016
Carver-Hawkeye Arena,IA,false,Horned Frogs,Hawkeyes,236.0,311.0,freethrow,true,1.0,2016
Carver-Hawkeye Arena,IA,false,Horned Frogs,Hawkeyes,1050.0,27.0,rebound,false,,2016
Carver-Hawkeye Arena,IA,false,Horned Frogs,Hawkeyes,924.0,305.0,fieldgoal,true,2.0,2016
Carver-Hawkeye Arena,IA,false,Horned Frogs,Hawkeyes,246.0,499.0,threepointmade,false,,2016
Carver-Hawkeye Arena,IA,false,Horned Frogs,Hawkeyes,244.0,308.0,freethrow,true,1.0,2016
Carver-Hawkeye Arena,IA,false,Horned Frogs,Hawkeyes,136.0,301.0,personalfoul,false,,2016
Carver-Hawkeye Arena,IA,false,Horned Frogs,Hawkeyes,1023.0,336.0,fieldgoal,false,,2016
Carver-Hawkeye Arena,IA,false,Horned Frogs,Hawkeyes,1064.0,576.0,fieldgoal,false,,2016
Carver-Hawkeye Arena,IA,false,Horned Frogs,Hawkeyes,336.0,365.0,steal,false,,2016
Barclays Center,NY,,Owls,Hawkeyes,818.0,76.0,fieldgoal,false,,2015
Barclays Center,NY,,Owls,Hawkeyes,85.0,279.0,rebound,false,,2015
Barclays Center,NY,,Owls,Hawkeyes,291.0,107.0,turnover,false,,2015
Barclays Center,NY,,Owls,Hawkeyes,81.0,338.0,fieldgoal,false,,2015
Barclays Center,NY,,Owls,Hawkeyes,82.0,353.0,fieldgoal,false,,2015
Barclays Center,NY,,Owls,Hawkeyes,157.0,246.0,fieldgoal,true,2.0,2015
Barclays Center,NY,,Owls,Hawkeyes,776.0,288.0,steal,false,,2015
Barclays Center,NY,,Owls,Hawkeyes,674.0,115.0,personalfoul,false,,2015
Barclays Center,NY,,Owls,Hawkeyes,112.0,283.0,fieldgoal,false,,2015
Barclays Center,NY,,Owls,Hawkeyes,900.0,299.0,freethrow,false,,2015
Barclays Center,NY,,Owls,Hawkeyes,1000.0,237.0,twopointmiss,false,,2015
Barclays Center,NY,,Owls,Hawkeyes,1054.0,288.0,personalfoul,false,,2015
Barclays Center,NY,,Owls,Hawkeyes,72.0,458.0,fieldgoal,false,,2015
Barclays Center,NY,,Owls,Hawkeyes,502.0,207.0,turnover,false,,2015
Barclays Center,NY,,Owls,Hawkeyes,1047.0,286.0,rebound,false,,2015
Barclays Center,NY,,Owls,Hawkeyes,89.0,232.0,fieldgoal,false,,2015
Barclays Center,NY,,Owls,Hawkeyes,923.0,349.0,turnover,false,,2015
Barclays Center,NY,,Owls,Hawkeyes,345.0,138.0,rebound,false,,2015
Barclays Center,NY,,Owls,Hawkeyes,882.0,73.0,fieldgoal,true,3.0,2015
Barclays Center,NY,,Owls,Hawkeyes,232.0,267.0,turnover,false,,2015
Barclays Center,NY,,Owls,Hawkeyes,68.0,316.0,fieldgoal,true,2.0,2015
Madison Square Garden,NY,,Longhorns,Hawkeyes,1023.0,286.0,turnover,false,,2014
Madison Square Garden,NY,,Longhorns,Hawkeyes,1035.0,308.0,rebound,false,,2014
Madison Square Garden,NY,,Longhorns,Hawkeyes,230.0,243.0,rebound,false,,2014
Madison Square Garden,NY,,Longhorns,Hawkeyes,863.0,288.0,twopointmade,false,,2014
Madison Square Garden,NY,,Longhorns,Hawkeyes,250.0,229.0,twopointmade,false,,2014
Madison Square Garden,NY,,Longhorns,Hawkeyes,947.0,245.0,turnover,false,,2014
Madison Square Garden,NY,,Longhorns,Hawkeyes,154.0,283.0,fieldgoal,false,,2014
Madison Square Garden,NY,,Longhorns,Hawkeyes,347.0,122.0,personalfoul,false,,2014
Madison Square Garden,NY,,Longhorns,Hawkeyes,779.0,315.0,fieldgoal,true,3.0,2014
Madison Square Garden,NY,,Longhorns,Hawkeyes,882.0,287.0,freethrow,true,1.0,2014
Madison Square Garden,NY,,Longhorns,Hawkeyes,1033.0,125.0,rebound,false,,2014
Madison Square Garden,NY,,Longhorns,Hawkeyes,1003.0,33.0,threepointmade,false,,2014
Madison Square Garden,NY,,Longhorns,Hawkeyes,94.0,298.0,fieldgoal,false,,2014
Madison Square Garden,NY,,Longhorns,Hawkeyes,158.0,279.0,twopointmiss,false,,2014
Madison Square Garden,NY,,Longhorns,Hawkeyes,102.0,294.0,personalfoul,false,,2014
Madison Square Garden,NY,,Longhorns,Hawkeyes,332.0,191.0,threepointmade,false,,2014
Madison Square Garden,NY,,Longhorns,Hawkeyes,98.0,286.0,fieldgoal,true,2.0,2014
Madison Square Garden,NY,,Longhorns,Hawkeyes,250.0,87.0,fieldgoal,false,,2014
Madison Square Garden,NY,,Longhorns,Hawkeyes,1034.0,286.0,fieldgoal,true,2.0,2014
Madison Square Garden,NY,,Longhorns,Hawkeyes,79.0,557.0,fieldgoal,false,,2014
Madison Square Garden,NY,,Longhorns,Hawkeyes,880.0,288.0,freethrow,true,1.0,2014
Dean Smith Center,NC,,Hawkeyes,Tar Heels,65.0,305.0,fieldgoal,false,,2014
Dean Smith Center,NC,,Hawkeyes,Tar Heels,931.0,170.0,fieldgoal,false,,2014
Dean Smith Center,NC,,Hawkeyes,Tar Heels,102.0,298.0,fieldgoal,false,,2014
Dean Smith Center,NC,,Hawkeyes,Tar Heels,254.0,89.0,fieldgoal,false,,2014
Dean Smith Center,NC,,Hawkeyes,Tar Heels,893.0,72.0,fieldgoal,false,,2014
Dean Smith Center,NC,,Hawkeyes,Tar Heels,82.0,356.0,twopointmiss,false,,2014
Dean Smith Center,NC,,Hawkeyes,Tar Heels,1033.0,327.0,fieldgoal,false,,2014
Dean Smith Center,NC,,Hawkeyes,Tar Heels,213.0,61.0,fieldgoal,false,,2014
Dean Smith Center,NC,,Hawkeyes,Tar Heels,1052.0,317.0,fieldgoal,true,2.0,2014
Dean Smith Center,NC,,Hawkeyes,Tar Heels,1050.0,311.0,fieldgoal,true,2.0,2014
Dean Smith Center,NC,,Hawkeyes,Tar Heels,775.0,270.0,fieldgoal,false,,2014
Dean Smith Center,NC,,Hawkeyes,Tar Heels,89.0,300.0,fieldgoal,true,2.0,2014
Carver-Hawkeye Arena,IA,false,Fighting Hawks,Hawkeyes,985.0,264.0,rebound,false,,2016
Carver-Hawkeye Arena,IA,false,Fighting Hawks,Hawkeyes,249.0,290.0,freethrow,true,1.0,2016
Carver-Hawkeye Arena,IA,false,Fighting Hawks,Hawkeyes,1030.0,329.0,fieldgoal,true,2.0,2016
Carver-Hawkeye Arena,IA,false,Fighting Hawks,Hawkeyes,108.0,280.0,fieldgoal,true,2.0,2016
Carver-Hawkeye Arena,IA,false,Fighting Hawks,Hawkeyes,823.0,115.0,rebound,false,,2016
Carver-Hawkeye Arena,IA,false,Fighting Hawks,Hawkeyes,202.0,447.0,personalfoul,false,,2016
Carver-Hawkeye Arena,IA,false,Fighting Hawks,Hawkeyes,1051.0,287.0,fieldgoal,true,2.0,2016
Carver-Hawkeye Arena,IA,false,Fighting Hawks,Hawkeyes,127.0,308.0,fieldgoal,false,,2016
Carver-Hawkeye Arena,IA,false,Fighting Hawks,Hawkeyes,95.0,322.0,rebound,false,,2016
Carver-Hawkeye Arena,IA,false,Fighting Hawks,Hawkeyes,110.0,262.0,rebound,false,,2016
Carver-Hawkeye Arena,IA,false,Fighting Hawks,Hawkeyes,1017.0,328.0,fieldgoal,false,,2016
Carver-Hawkeye Arena,IA,false,Fighting Hawks,Hawkeyes,985.0,232.0,turnover,false,,2016
Carver-Hawkeye Arena,IA,false,Fighting Hawks,Hawkeyes,250.0,327.0,turnover,false,,2016
Carver-Hawkeye Arena,IA,false,Fighting Hawks,Hawkeyes,60.0,30.0,fieldgoal,false,,2016
Carver-Hawkeye Arena,IA,false,Fighting Hawks,Hawkeyes,954.0,185.0,turnover,false,,2016
Carver-Hawkeye Arena,IA,false,Fighting Hawks,Hawkeyes,112.0,386.0,personalfoul,false,,2016
Carver-Hawkeye Arena,IA,false,Fighting Hawks,Hawkeyes,1037.0,253.0,twopointmade,false,,2016
Carver-Hawkeye Arena,IA,false,Fighting Hawks,Hawkeyes,1047.0,284.0,fieldgoal,true,2.0,2016
Carver-Hawkeye Arena,IA,false,Fighting Hawks,Hawkeyes,242.0,82.0,fieldgoal,false,,2016
Carver-Hawkeye Arena,IA,false,Fighting Hawks,Hawkeyes,679.0,57.0,personalfoul,false,,2016
Carver-Hawkeye Arena,IA,false,Fighting Hawks,Hawkeyes,291.0,473.0,rebound,false,,2016
Carver-Hawkeye Arena,IA,,Ospreys,Hawkeyes,192.0,421.0,turnover,false,,2014
Carver-Hawkeye Arena,IA,,Ospreys,Hawkeyes,309.0,159.0,fieldgoal,false,,2014
Carver-Hawkeye Arena,IA,,Ospreys,Hawkeyes,153.0,421.0,rebound,false,,2014
Carver-Hawkeye Arena,IA,,Ospreys,Hawkeyes,127.0,177.0,fieldgoal,false,,2014
Carver-Hawkeye Arena,IA,,Ospreys,Hawkeyes,904.0,147.0,turnover,false,,2014
Carver-Hawkeye Arena,IA,,Ospreys,Hawkeyes,886.0,312.0,fieldgoal,false,,2014
Carver-Hawkeye Arena,IA,,Ospreys,Hawkeyes,244.0,294.0,freethrow,true,1.0,2014
Carver-Hawkeye Arena,IA,,Ospreys,Hawkeyes,892.0,423.0,turnover,false,,2014
Carver-Hawkeye Arena,IA,,Ospreys,Hawkeyes,1038.0,277.0,fieldgoal,true,2.0,2014
Carver-Hawkeye Arena,IA,,Ospreys,Hawkeyes,143.0,236.0,twopointmade,false,,2014
Carver-Hawkeye Arena,IA,,Ospreys,Hawkeyes,1062.0,36.0,turnover,false,,2014
Carver-Hawkeye Arena,IA,,Ospreys,Hawkeyes,1054.0,410.0,rebound,false,,2014
Carver-Hawkeye Arena,IA,,Ospreys,Hawkeyes,274.0,462.0,threepointmade,false,,2014
Carver-Hawkeye Arena,IA,,Ospreys,Hawkeyes,886.0,308.0,freethrow,true,1.0,2014
Carver-Hawkeye Arena,IA,,Ospreys,Hawkeyes,986.0,256.0,twopointmiss,false,,2014
Wells Fargo Arena,IA,,Hawkeyes,Panthers,1041.0,314.0,fieldgoal,false,,2014
Wells Fargo Arena,IA,,Hawkeyes,Panthers,806.0,177.0,fieldgoal,true,3.0,2014
Wells Fargo Arena,IA,false,Panthers,Hawkeyes,1045.0,281.0,twopointmiss,false,,2016
Wells Fargo Arena,IA,,Hawkeyes,Panthers,961.0,245.0,fieldgoal,true,2.0,2014
Wells Fargo Arena,IA,,Hawkeyes,Panthers,989.0,397.0,fieldgoal,false,,2014
Wells Fargo Arena,IA,false,Panthers,Hawkeyes,928.0,253.0,personalfoul,false,,2016
Wells Fargo Arena,IA,false,Panthers,Hawkeyes,246.0,171.0,turnover,false,,2016
Wells Fargo Arena,IA,false,Panthers,Hawkeyes,854.0,64.0,fieldgoal,false,,2016
Wells Fargo Arena,IA,false,Panthers,Hawkeyes,883.0,307.0,freethrow,true,1.0,2016
Wells Fargo Arena,IA,,Hawkeyes,Panthers,1007.0,390.0,fieldgoal,false,,2014
Wells Fargo Arena,IA,,Hawkeyes,Panthers,168.0,307.0,fieldgoal,true,2.0,2014
Wells Fargo Arena,IA,false,Panthers,Hawkeyes,84.0,291.0,personalfoul,false,,2016
Wells Fargo Arena,IA,false,Panthers,Hawkeyes,109.0,325.0,fieldgoal,true,2.0,2016
Wells Fargo Arena,IA,false,Panthers,Hawkeyes,1048.0,324.0,fieldgoal,false,,2016
Wells Fargo Arena,IA,,Hawkeyes,Panthers,1040.0,194.0,fieldgoal,true,2.0,2014
Wells Fargo Arena,IA,false,Panthers,Hawkeyes,1038.0,283.0,fieldgoal,false,,2016
Wells Fargo Arena,IA,,Hawkeyes,Panthers,236.0,236.0,fieldgoal,true,2.0,2014
Wells Fargo Arena,IA,false,Panthers,Hawkeyes,1061.0,286.0,fieldgoal,true,2.0,2016
Wells Fargo Arena,IA,false,Panthers,Hawkeyes,316.0,448.0,threepointmade,false,,2016
Wells Fargo Arena,IA,false,Panthers,Hawkeyes,868.0,170.0,steal,false,,2016
Wells Fargo Arena,IA,false,Panthers,Hawkeyes,964.0,360.0,rebound,false,,2016
Wells Fargo Arena,IA,,Hawkeyes,Panthers,876.0,400.0,fieldgoal,false,,2014
Northwest Florida State College Arena,FL,false,Cavaliers,Hawkeyes,287.0,130.0,rebound,false,,2016
Northwest Florida State College Arena,FL,false,Cavaliers,Hawkeyes,1041.0,283.0,personalfoul,false,,2016
Northwest Florida State College Arena,FL,false,Cavaliers,Hawkeyes,1035.0,301.0,fieldgoal,false,,2016
Northwest Florida State College Arena,FL,false,Cavaliers,Hawkeyes,139.0,294.0,rebound,false,,2016
Northwest Florida State College Arena,FL,false,Cavaliers,Hawkeyes,1016.0,284.0,rebound,false,,2016
Northwest Florida State College Arena,FL,false,Cavaliers,Hawkeyes,1014.0,280.0,fieldgoal,false,,2016
Northwest Florida State College Arena,FL,false,Cavaliers,Hawkeyes,302.0,153.0,rebound,false,,2016
Northwest Florida State College Arena,FL,false,Cavaliers,Hawkeyes,75.0,305.0,fieldgoal,true,2.0,2016
Northwest Florida State College Arena,FL,false,Cavaliers,Hawkeyes,1028.0,320.0,rebound,false,,2016
Northwest Florida State College Arena,FL,false,Cavaliers,Hawkeyes,322.0,373.0,rebound,false,,2016
Northwest Florida State College Arena,FL,false,Cavaliers,Hawkeyes,243.0,308.0,freethrow,true,1.0,2016
Northwest Florida State College Arena,FL,false,Cavaliers,Hawkeyes,74.0,565.0,threepointmade,false,,2016
Northwest Florida State College Arena,FL,false,Cavaliers,Hawkeyes,824.0,136.0,fieldgoal,true,3.0,2016
Northwest Florida State College Arena,FL,false,Cavaliers,Hawkeyes,149.0,543.0,threepointmade,false,,2016
Northwest Florida State College Arena,FL,false,Cavaliers,Hawkeyes,1045.0,310.0,fieldgoal,false,,2016
Northwest Florida State College Arena,FL,false,Cavaliers,Hawkeyes,1020.0,459.0,fieldgoal,false,,2016
Northwest Florida State College Arena,FL,false,Cavaliers,Hawkeyes,240.0,307.0,freethrow,true,1.0,2016
Northwest Florida State College Arena,FL,false,Cavaliers,Hawkeyes,306.0,180.0,fieldgoal,false,,2016
Northwest Florida State College Arena,FL,false,Cavaliers,Hawkeyes,250.0,291.0,personalfoul,false,,2016
Northwest Florida State College Arena,FL,false,Cavaliers,Hawkeyes,803.0,154.0,fieldgoal,true,3.0,2016
Northwest Florida State College Arena,FL,false,Cavaliers,Hawkeyes,146.0,324.0,fieldgoal,true,2.0,2016
Northwest Florida State College Arena,FL,false,Cavaliers,Hawkeyes,84.0,298.0,fieldgoal,true,2.0,2016
Northwest Florida State College Arena,FL,false,Cavaliers,Hawkeyes,75.0,287.0,fieldgoal,false,,2016
Northwest Florida State College Arena,FL,false,Cavaliers,Hawkeyes,837.0,341.0,personalfoul,false,,2016
Northwest Florida State College Arena,FL,false,Cavaliers,Hawkeyes,274.0,468.0,fieldgoal,false,,2016
Kohl Center,WI,true,Hawkeyes,Badgers,295.0,150.0,fieldgoal,false,,2013
Kohl Center,WI,true,Hawkeyes,Badgers,887.0,84.0,fieldgoal,true,3.0,2013
Kohl Center,WI,true,Hawkeyes,Badgers,325.0,284.0,fieldgoal,true,3.0,2013
Kohl Center,WI,true,Hawkeyes,Badgers,786.0,300.0,fieldgoal,false,,2013
Kohl Center,WI,,Hawkeyes,Badgers,1033.0,315.0,fieldgoal,true,2.0,2014
Kohl Center,WI,,Hawkeyes,Badgers,1020.0,277.0,twopointmiss,false,,2014
Kohl Center,WI,true,Hawkeyes,Badgers,325.0,284.0,threepointmade,false,,2013
Kohl Center,WI,true,Hawkeyes,Badgers,75.0,33.0,fieldgoal,false,,2016
Kohl Center,WI,true,Hawkeyes,Badgers,199.0,50.0,fieldgoal,false,,2016
Kohl Center,WI,true,Hawkeyes,Badgers,77.0,569.0,threepointmade,false,,2016
Kohl Center,WI,true,Hawkeyes,Badgers,68.0,26.0,fieldgoal,false,,2016
Kohl Center,WI,true,Hawkeyes,Badgers,116.0,557.0,fieldgoal,false,,2013
Kohl Center,WI,,Hawkeyes,Badgers,1009.0,318.0,twopointmade,false,,2014
Kohl Center,WI,,Hawkeyes,Badgers,115.0,286.0,fieldgoal,true,2.0,2014
Kohl Center,WI,,Hawkeyes,Badgers,1009.0,318.0,fieldgoal,true,2.0,2014
Kohl Center,WI,true,Hawkeyes,Badgers,1006.0,101.0,fieldgoal,false,,2013
